2.000000	3.946351	2.691986	4.670051	
2.000000	3.979630	2.580507	4.492328	
2.000000	4.009040	2.604183	4.304188	
2.000000	3.905455	2.500944	4.118327	
2.000000	3.979825	2.557336	3.931163	
2.000000	3.968555	2.539780	3.744977	
2.000000	3.927307	2.560847	3.571810	
2.000000	4.069743	2.501061	3.400271	
2.000000	3.956200	2.455874	3.211155	
2.000000	3.905246	2.353335	3.051334	
2.000000	4.049301	2.351251	2.860265	
2.000000	3.848139	2.358645	2.686447	
2.000000	3.917988	2.243001	2.551689	
2.000000	3.849076	2.155535	2.381452	
2.000000	3.941334	2.162619	2.220655	
2.000000	3.832321	1.930846	2.059206	
2.000000	3.741956	1.829341	1.930959	
2.000000	3.703688	1.827643	1.915335	
2.000000	3.775892	1.943914	1.928355	
2.000000	3.870381	1.907555	1.918915	
2.000000	3.793367	1.942943	1.921845	
2.000000	3.709228	1.800026	1.909476	
2.000000	3.746010	1.883753	1.926402	
2.000000	3.842824	1.936495	1.921845	
2.000000	3.858496	1.865192	1.921194	
2.000000	3.793704	1.826850	1.920217	
2.000000	3.793002	1.898327	1.919892	
2.000000	3.831437	1.864466	1.918264	
2.000000	3.810543	1.823457	1.919892	
2.000000	3.741864	1.856632	1.920217	
2.000000	3.747197	1.873344	1.926076	
2.000000	3.785917	1.852576	1.919892	
2.000000	3.832943	1.919452	1.929982	
2.000000	3.815461	1.879306	1.924774	
2.000000	3.789672	1.813931	1.931935	
2.000000	3.671022	1.850966	1.922170	
2.000000	3.689725	1.879491	1.933237	
2.000000	3.786486	1.931861	1.925425	
2.000000	3.834005	1.928267	1.923147	
2.000000	3.773585	1.853807	1.923147	
2.000000	3.720082	1.848028	1.922170	
2.000000	3.886887	2.013507	1.932912	
2.000000	3.762953	1.823499	1.923147	
2.000000	3.707121	1.790455	1.929331	
2.000000	3.844089	1.861595	1.926076	
2.000000	3.784657	1.973004	1.932261	
2.000000	3.807235	1.875497	1.929657	
2.000000	3.791242	1.851189	1.934214	
2.000000	3.736249	1.769339	1.924449	
2.000000	3.746772	1.796631	1.926727	
2.000000	3.717753	1.903216	1.918915	
2.000000	3.793878	1.878524	1.921194	
2.000000	3.670749	1.868497	1.926076	
2.000000	3.810364	1.991675	1.928029	
2.000000	3.786923	1.931446	1.926402	
2.000000	3.668496	1.748318	1.923147	
2.000000	3.809465	1.953626	1.914684	
2.000000	3.774062	1.877158	1.927053	
2.000000	3.704771	1.818327	1.927704	
2.000000	3.806517	1.956411	1.923798	
2.000000	3.804799	1.896218	1.928680	
2.000000	3.701360	1.810631	1.924774	
2.000000	3.741825	1.886400	1.925100	
2.000000	3.781455	1.817554	1.923147	
2.000000	3.849199	1.970167	1.916311	
2.000000	3.706262	1.818516	1.926402	
2.000000	3.778663	1.761112	1.919566	
2.000000	3.776268	1.818038	1.919241	
2.000000	3.663406	1.901904	1.925751	
2.000000	3.826268	1.923981	1.915660	
2.000000	3.795140	1.944357	1.924449	
4.000000	3.823828	1.945366	1.923472	
4.000000	3.808091	1.762632	1.949187	
4.000000	3.814493	1.836471	1.973925	
4.000000	3.748548	1.843968	2.104451	
4.000000	3.675695	1.898434	2.254181	
4.000000	3.795241	1.874651	2.428324	
4.000000	3.892335	1.938884	2.582287	
4.000000	3.846018	1.923266	2.721927	
4.000000	3.831463	2.048184	2.898348	
4.000000	3.951907	2.299655	3.069236	
4.000000	3.922121	2.263429	3.245007	
4.000000	4.011642	2.389690	3.445841	
4.000000	3.892738	2.348718	3.631377	
4.000000	3.941844	2.382489	3.809426	
4.000000	3.975510	2.417054	3.868016	
4.000000	3.941311	2.431634	3.858577	
4.000000	3.921211	2.360409	3.867691	
4.000000	4.012880	2.472904	3.862157	
4.000000	3.981284	2.487449	3.854996	
